onset	duration	trial_type	amplitude
161.5	0.5	maxfaceConfidence	0.0
162.0	0.5	maxfaceConfidence	0.0
162.5	0.5	maxfaceConfidence	0.0
163.0	0.5	maxfaceConfidence	0.0
163.5	0.5	maxfaceConfidence	0.0
164.0	0.5	maxfaceConfidence	0.0
164.5	0.5	maxfaceConfidence	0.0
165.0	0.5	maxfaceConfidence	0.0
165.5	0.5	maxfaceConfidence	0.0
166.0	0.5	maxfaceConfidence	0.0
166.5	0.5	maxfaceConfidence	0.0
167.0	0.5	maxfaceConfidence	0.0
167.5	0.5	maxfaceConfidence	0.0
168.0	0.5	maxfaceConfidence	0.0
168.5	0.5	maxfaceConfidence	0.0
169.0	0.5	maxfaceConfidence	0.0
169.5	0.5	maxfaceConfidence	0.0
170.0	0.5	maxfaceConfidence	0.0
170.5	0.5	maxfaceConfidence	0.0
171.0	0.5	maxfaceConfidence	0.0
171.5	0.5	maxfaceConfidence	0.0
172.0	0.5	maxfaceConfidence	0.0
172.5	0.5	maxfaceConfidence	0.0
173.0	0.5	maxfaceConfidence	0.0
173.5	0.5	maxfaceConfidence	0.0
174.0	0.5	maxfaceConfidence	0.0
174.5	0.5	maxfaceConfidence	0.0
175.0	0.5	maxfaceConfidence	0.0
175.5	0.5	maxfaceConfidence	0.0
176.0	0.5	maxfaceConfidence	0.0
176.5	0.5	maxfaceConfidence	0.0
177.0	0.5	maxfaceConfidence	0.0
177.5	0.5	maxfaceConfidence	0.0
178.0	0.5	maxfaceConfidence	0.0
178.5	0.5	maxfaceConfidence	0.0
179.0	0.5	maxfaceConfidence	0.0
179.5	0.5	maxfaceConfidence	0.0
180.0	0.5	maxfaceConfidence	0.0
180.5	0.5	maxfaceConfidence	0.0
181.0	0.5	maxfaceConfidence	0.0
181.5	0.5	maxfaceConfidence	0.0
182.0	0.5	maxfaceConfidence	0.630789
182.5	0.5	maxfaceConfidence	0.8671645
183.0	0.5	maxfaceConfidence	0.7650861
183.5	0.5	maxfaceConfidence	0.88058805
184.0	0.5	maxfaceConfidence	0.92432106
184.5	0.5	maxfaceConfidence	0.94351035
185.0	0.5	maxfaceConfidence	0.0
185.5	0.5	maxfaceConfidence	0.0
186.0	0.5	maxfaceConfidence	0.0
186.5	0.5	maxfaceConfidence	0.0
187.0	0.5	maxfaceConfidence	0.0
187.5	0.5	maxfaceConfidence	0.0
188.0	0.5	maxfaceConfidence	0.0
188.5	0.5	maxfaceConfidence	0.0
189.0	0.5	maxfaceConfidence	0.0
189.5	0.5	maxfaceConfidence	0.0
190.0	0.5	maxfaceConfidence	0.0
190.5	0.5	maxfaceConfidence	0.0
191.0	0.5	maxfaceConfidence	0.0
191.5	0.5	maxfaceConfidence	0.0
192.0	0.5	maxfaceConfidence	0.0
192.5	0.5	maxfaceConfidence	0.0
193.0	0.5	maxfaceConfidence	0.0
193.5	0.5	maxfaceConfidence	0.0
194.0	0.5	maxfaceConfidence	0.9475359
194.5	0.5	maxfaceConfidence	0.94334805
195.0	0.5	maxfaceConfidence	0.9076498
195.5	0.5	maxfaceConfidence	0.9035033000000001
196.0	0.5	maxfaceConfidence	0.0
196.5	0.5	maxfaceConfidence	0.0
197.0	0.5	maxfaceConfidence	0.0
197.5	0.5	maxfaceConfidence	0.0
198.0	0.5	maxfaceConfidence	0.0
198.5	0.5	maxfaceConfidence	0.0
199.0	0.5	maxfaceConfidence	0.0
199.5	0.5	maxfaceConfidence	0.0
200.0	0.5	maxfaceConfidence	0.0
200.5	0.5	maxfaceConfidence	0.87418187
201.0	0.5	maxfaceConfidence	0.88730574
201.5	0.5	maxfaceConfidence	0.8933377
202.0	0.5	maxfaceConfidence	0.8693569
202.5	0.5	maxfaceConfidence	0.0
203.0	0.5	maxfaceConfidence	0.0
203.5	0.5	maxfaceConfidence	0.0
204.0	0.5	maxfaceConfidence	0.0
204.5	0.5	maxfaceConfidence	0.0
205.0	0.5	maxfaceConfidence	0.0
205.5	0.5	maxfaceConfidence	0.92189205
206.0	0.5	maxfaceConfidence	0.9109044
206.5	0.5	maxfaceConfidence	0.8119576999999999
207.0	0.5	maxfaceConfidence	0.8403674000000001
207.5	0.5	maxfaceConfidence	0.9143821
208.0	0.5	maxfaceConfidence	0.9195726999999999
208.5	0.5	maxfaceConfidence	0.7850224
209.0	0.5	maxfaceConfidence	0.89215386
209.5	0.5	maxfaceConfidence	0.9184165999999999
210.0	0.5	maxfaceConfidence	0.94132817
210.5	0.5	maxfaceConfidence	0.0
211.0	0.5	maxfaceConfidence	0.0
211.5	0.5	maxfaceConfidence	0.0
212.0	0.5	maxfaceConfidence	0.0
212.5	0.5	maxfaceConfidence	0.0
213.0	0.5	maxfaceConfidence	0.0
213.5	0.5	maxfaceConfidence	0.0
214.0	0.5	maxfaceConfidence	0.0
214.5	0.5	maxfaceConfidence	0.0
215.0	0.5	maxfaceConfidence	0.9213475
215.5	0.5	maxfaceConfidence	0.0
216.0	0.5	maxfaceConfidence	0.0
216.5	0.5	maxfaceConfidence	0.0
217.0	0.5	maxfaceConfidence	0.0
217.5	0.5	maxfaceConfidence	0.0
218.0	0.5	maxfaceConfidence	0.0
218.5	0.5	maxfaceConfidence	0.0
219.0	0.5	maxfaceConfidence	0.0
219.5	0.5	maxfaceConfidence	0.0
220.0	0.5	maxfaceConfidence	0.0
220.5	0.5	maxfaceConfidence	0.0
221.0	0.5	maxfaceConfidence	0.0
221.5	0.5	maxfaceConfidence	0.0
222.0	0.5	maxfaceConfidence	0.0
222.5	0.5	maxfaceConfidence	0.0
223.0	0.5	maxfaceConfidence	0.0
223.5	0.5	maxfaceConfidence	0.0
224.0	0.5	maxfaceConfidence	0.0
224.5	0.5	maxfaceConfidence	0.0
225.0	0.5	maxfaceConfidence	0.0
225.5	0.5	maxfaceConfidence	0.0
226.0	0.5	maxfaceConfidence	0.0
226.5	0.5	maxfaceConfidence	0.0
227.0	0.5	maxfaceConfidence	0.0
227.5	0.5	maxfaceConfidence	0.0
228.0	0.5	maxfaceConfidence	0.0
228.5	0.5	maxfaceConfidence	0.9858726000000001
229.0	0.5	maxfaceConfidence	0.98569155
229.5	0.5	maxfaceConfidence	0.9830631999999999
230.0	0.5	maxfaceConfidence	0.91861194
230.5	0.5	maxfaceConfidence	0.978743
231.0	0.5	maxfaceConfidence	0.0
231.5	0.5	maxfaceConfidence	0.0
232.0	0.5	maxfaceConfidence	0.0
232.5	0.5	maxfaceConfidence	0.0
233.0	0.5	maxfaceConfidence	0.0
233.5	0.5	maxfaceConfidence	0.0
234.0	0.5	maxfaceConfidence	0.0
234.5	0.5	maxfaceConfidence	0.58349913
235.0	0.5	maxfaceConfidence	0.0
235.5	0.5	maxfaceConfidence	0.0
236.0	0.5	maxfaceConfidence	0.52005225
236.5	0.5	maxfaceConfidence	0.0
237.0	0.5	maxfaceConfidence	0.5178305999999999
237.5	0.5	maxfaceConfidence	0.0
238.0	0.5	maxfaceConfidence	0.72807944
238.5	0.5	maxfaceConfidence	0.90933347
239.0	0.5	maxfaceConfidence	0.84404814
239.5	0.5	maxfaceConfidence	0.9852818000000001
240.0	0.5	maxfaceConfidence	0.9887059000000001
240.5	0.5	maxfaceConfidence	0.8652511
241.0	0.5	maxfaceConfidence	0.7916378000000001
241.5	0.5	maxfaceConfidence	0.8955053
242.0	0.5	maxfaceConfidence	0.9190084000000001
242.5	0.5	maxfaceConfidence	0.9132326
243.0	0.5	maxfaceConfidence	0.8614985999999999
243.5	0.5	maxfaceConfidence	0.8117845
244.0	0.5	maxfaceConfidence	0.8449894
244.5	0.5	maxfaceConfidence	0.80751944
245.0	0.5	maxfaceConfidence	0.96144676
245.5	0.5	maxfaceConfidence	0.96142447
246.0	0.5	maxfaceConfidence	0.9686644
246.5	0.5	maxfaceConfidence	0.9719604
247.0	0.5	maxfaceConfidence	0.9844197
247.5	0.5	maxfaceConfidence	0.99483645
248.0	0.5	maxfaceConfidence	0.99834293
248.5	0.5	maxfaceConfidence	0.9942492
249.0	0.5	maxfaceConfidence	0.99799347
249.5	0.5	maxfaceConfidence	0.99694014
250.0	0.5	maxfaceConfidence	0.9982504000000001
250.5	0.5	maxfaceConfidence	0.99837595
251.0	0.5	maxfaceConfidence	0.99905807
251.5	0.5	maxfaceConfidence	0.9986149999999999
252.0	0.5	maxfaceConfidence	0.998325
252.5	0.5	maxfaceConfidence	0.0
253.0	0.5	maxfaceConfidence	0.0
253.5	0.5	maxfaceConfidence	0.0
254.0	0.5	maxfaceConfidence	0.0
254.5	0.5	maxfaceConfidence	0.0
255.0	0.5	maxfaceConfidence	0.0
255.5	0.5	maxfaceConfidence	0.0
256.0	0.5	maxfaceConfidence	0.0
256.5	0.5	maxfaceConfidence	0.0
257.0	0.5	maxfaceConfidence	0.0
257.5	0.5	maxfaceConfidence	0.0
258.0	0.5	maxfaceConfidence	0.0
258.5	0.5	maxfaceConfidence	0.0
259.0	0.5	maxfaceConfidence	0.0
259.5	0.5	maxfaceConfidence	0.0
260.0	0.5	maxfaceConfidence	0.0
260.5	0.5	maxfaceConfidence	0.0
261.0	0.5	maxfaceConfidence	0.0
261.5	0.5	maxfaceConfidence	0.0
262.0	0.5	maxfaceConfidence	0.0
262.5	0.5	maxfaceConfidence	0.0
263.0	0.5	maxfaceConfidence	0.0
263.5	0.5	maxfaceConfidence	0.0
264.0	0.5	maxfaceConfidence	0.0
264.5	0.5	maxfaceConfidence	0.0
265.0	0.5	maxfaceConfidence	0.0
265.5	0.5	maxfaceConfidence	0.0
266.0	0.5	maxfaceConfidence	0.0
266.5	0.5	maxfaceConfidence	0.0
267.0	0.5	maxfaceConfidence	0.0
267.5	0.5	maxfaceConfidence	0.0
268.0	0.5	maxfaceConfidence	0.0
268.5	0.5	maxfaceConfidence	0.0
269.0	0.5	maxfaceConfidence	0.0
269.5	0.5	maxfaceConfidence	0.0
270.0	0.5	maxfaceConfidence	0.0
270.5	0.5	maxfaceConfidence	0.0
271.0	0.5	maxfaceConfidence	0.0
271.5	0.5	maxfaceConfidence	0.0
272.0	0.5	maxfaceConfidence	0.0
272.5	0.5	maxfaceConfidence	0.7163162
273.0	0.5	maxfaceConfidence	0.9166652
273.5	0.5	maxfaceConfidence	0.9858431999999999
274.0	0.5	maxfaceConfidence	0.9956386
274.5	0.5	maxfaceConfidence	0.97623754
275.0	0.5	maxfaceConfidence	0.9582098
275.5	0.5	maxfaceConfidence	0.98158574
276.0	0.5	maxfaceConfidence	0.97812545
276.5	0.5	maxfaceConfidence	0.9689631999999999
277.0	0.5	maxfaceConfidence	0.9748621999999999
277.5	0.5	maxfaceConfidence	0.7249719
278.0	0.5	maxfaceConfidence	0.7422816
278.5	0.5	maxfaceConfidence	0.74706876
279.0	0.5	maxfaceConfidence	0.71716833
279.5	0.5	maxfaceConfidence	0.7159444
280.0	0.5	maxfaceConfidence	0.7140713000000001
280.5	0.5	maxfaceConfidence	0.0
281.0	0.5	maxfaceConfidence	0.5059178
281.5	0.5	maxfaceConfidence	0.56420493
282.0	0.5	maxfaceConfidence	0.5937166
282.5	0.5	maxfaceConfidence	0.65679884
283.0	0.5	maxfaceConfidence	0.7056484000000001
283.5	0.5	maxfaceConfidence	0.73669356
284.0	0.5	maxfaceConfidence	0.93482006
284.5	0.5	maxfaceConfidence	0.8870534
285.0	0.5	maxfaceConfidence	0.91426754
285.5	0.5	maxfaceConfidence	0.92580396
286.0	0.5	maxfaceConfidence	0.93425465
286.5	0.5	maxfaceConfidence	0.53339285
287.0	0.5	maxfaceConfidence	0.0
287.5	0.5	maxfaceConfidence	0.0
288.0	0.5	maxfaceConfidence	0.0
288.5	0.5	maxfaceConfidence	0.0
289.0	0.5	maxfaceConfidence	0.0
289.5	0.5	maxfaceConfidence	0.0
290.0	0.5	maxfaceConfidence	0.0
290.5	0.5	maxfaceConfidence	0.5226224
291.0	0.5	maxfaceConfidence	0.0
291.5	0.5	maxfaceConfidence	0.0
292.0	0.5	maxfaceConfidence	0.0
292.5	0.5	maxfaceConfidence	0.0
293.0	0.5	maxfaceConfidence	0.0
293.5	0.5	maxfaceConfidence	0.0
294.0	0.5	maxfaceConfidence	0.0
294.5	0.5	maxfaceConfidence	0.0
295.0	0.5	maxfaceConfidence	0.0
295.5	0.5	maxfaceConfidence	0.81733036
296.0	0.5	maxfaceConfidence	0.804541
296.5	0.5	maxfaceConfidence	0.7399741999999999
297.0	0.5	maxfaceConfidence	0.7555148
297.5	0.5	maxfaceConfidence	0.6763809000000001
298.0	0.5	maxfaceConfidence	0.7018648000000001
298.5	0.5	maxfaceConfidence	0.6873294
299.0	0.5	maxfaceConfidence	0.0
299.5	0.5	maxfaceConfidence	0.0
300.0	0.5	maxfaceConfidence	0.0
300.5	0.5	maxfaceConfidence	0.58950156
301.0	0.5	maxfaceConfidence	0.8019583
301.5	0.5	maxfaceConfidence	0.69651246
302.0	0.5	maxfaceConfidence	0.65408546
302.5	0.5	maxfaceConfidence	0.0
303.0	0.5	maxfaceConfidence	0.6104691
303.5	0.5	maxfaceConfidence	0.6545485
304.0	0.5	maxfaceConfidence	0.6019072
304.5	0.5	maxfaceConfidence	0.5319911999999999
305.0	0.5	maxfaceConfidence	0.5124721
305.5	0.5	maxfaceConfidence	0.5249639
306.0	0.5	maxfaceConfidence	0.57336247
306.5	0.5	maxfaceConfidence	0.0
307.0	0.5	maxfaceConfidence	0.0
307.5	0.5	maxfaceConfidence	0.6736463
308.0	0.5	maxfaceConfidence	0.0
308.5	0.5	maxfaceConfidence	0.93994224
309.0	0.5	maxfaceConfidence	0.8927058000000001
309.5	0.5	maxfaceConfidence	0.79174507
310.0	0.5	maxfaceConfidence	0.5348727
310.5	0.5	maxfaceConfidence	0.6015351999999999
311.0	0.5	maxfaceConfidence	0.0
311.5	0.5	maxfaceConfidence	0.0
312.0	0.5	maxfaceConfidence	0.0
312.5	0.5	maxfaceConfidence	0.0
313.0	0.5	maxfaceConfidence	0.52376914
313.5	0.5	maxfaceConfidence	0.8052938000000001
314.0	0.5	maxfaceConfidence	0.0
314.5	0.5	maxfaceConfidence	0.0
315.0	0.5	maxfaceConfidence	0.0
315.5	0.5	maxfaceConfidence	0.0
316.0	0.5	maxfaceConfidence	0.0
316.5	0.5	maxfaceConfidence	0.0
317.0	0.5	maxfaceConfidence	0.7455585
317.5	0.5	maxfaceConfidence	0.0
318.0	0.5	maxfaceConfidence	0.0
318.5	0.5	maxfaceConfidence	0.6213845
319.0	0.5	maxfaceConfidence	0.7312604
319.5	0.5	maxfaceConfidence	0.6153798
320.0	0.5	maxfaceConfidence	0.92407197
320.5	0.5	maxfaceConfidence	0.76953
321.0	0.5	maxfaceConfidence	0.0
321.5	0.5	maxfaceConfidence	0.5113094
322.0	0.5	maxfaceConfidence	0.0
322.5	0.5	maxfaceConfidence	0.5116784000000001
323.0	0.5	maxfaceConfidence	0.0
323.5	0.5	maxfaceConfidence	0.0
324.0	0.5	maxfaceConfidence	0.53812176
324.5	0.5	maxfaceConfidence	0.0
325.0	0.5	maxfaceConfidence	0.0
325.5	0.5	maxfaceConfidence	0.71136457
326.0	0.5	maxfaceConfidence	0.79817545
326.5	0.5	maxfaceConfidence	0.75014544
327.0	0.5	maxfaceConfidence	0.6890871000000001
327.5	0.5	maxfaceConfidence	0.5166642
328.0	0.5	maxfaceConfidence	0.615695
328.5	0.5	maxfaceConfidence	0.0
329.0	0.5	maxfaceConfidence	0.0
329.5	0.5	maxfaceConfidence	0.55491626
330.0	0.5	maxfaceConfidence	0.62660366
330.5	0.5	maxfaceConfidence	0.6036397
331.0	0.5	maxfaceConfidence	0.57623243
331.5	0.5	maxfaceConfidence	0.66212004
332.0	0.5	maxfaceConfidence	0.63276625
332.5	0.5	maxfaceConfidence	0.61609125
333.0	0.5	maxfaceConfidence	0.5551904999999999
333.5	0.5	maxfaceConfidence	0.55642474
334.0	0.5	maxfaceConfidence	0.6050543
334.5	0.5	maxfaceConfidence	0.8013499
335.0	0.5	maxfaceConfidence	0.8669540000000001
335.5	0.5	maxfaceConfidence	0.68392223
336.0	0.5	maxfaceConfidence	0.6836511
336.5	0.5	maxfaceConfidence	0.68542993
337.0	0.5	maxfaceConfidence	0.0
337.5	0.5	maxfaceConfidence	0.0
338.0	0.5	maxfaceConfidence	0.0
338.5	0.5	maxfaceConfidence	0.5375759
339.0	0.5	maxfaceConfidence	0.5669005
339.5	0.5	maxfaceConfidence	0.6049424
340.0	0.5	maxfaceConfidence	0.0
340.5	0.5	maxfaceConfidence	0.0
341.0	0.5	maxfaceConfidence	0.61005765
341.5	0.5	maxfaceConfidence	0.75291884
342.0	0.5	maxfaceConfidence	0.74961627
342.5	0.5	maxfaceConfidence	0.7958565
343.0	0.5	maxfaceConfidence	0.76207995
343.5	0.5	maxfaceConfidence	0.72117263
344.0	0.5	maxfaceConfidence	0.71082085
344.5	0.5	maxfaceConfidence	0.0
345.0	0.5	maxfaceConfidence	0.0
345.5	0.5	maxfaceConfidence	0.0
346.0	0.5	maxfaceConfidence	0.99987066
346.5	0.5	maxfaceConfidence	0.99991363
347.0	0.5	maxfaceConfidence	0.9998181999999999
347.5	0.5	maxfaceConfidence	0.99990356
348.0	0.5	maxfaceConfidence	0.9999242
348.5	0.5	maxfaceConfidence	0.9999538
349.0	0.5	maxfaceConfidence	0.9999466999999999
349.5	0.5	maxfaceConfidence	0.99982893
350.0	0.5	maxfaceConfidence	0.9999465
350.5	0.5	maxfaceConfidence	0.99998343
351.0	0.5	maxfaceConfidence	0.9999824
351.5	0.5	maxfaceConfidence	0.99996454
352.0	0.5	maxfaceConfidence	0.99877703
352.5	0.5	maxfaceConfidence	0.99886376
353.0	0.5	maxfaceConfidence	0.99945056
353.5	0.5	maxfaceConfidence	0.99942994
354.0	0.5	maxfaceConfidence	0.9995618000000001
354.5	0.5	maxfaceConfidence	0.9995693999999999
355.0	0.5	maxfaceConfidence	0.99950814
355.5	0.5	maxfaceConfidence	0.99983287
356.0	0.5	maxfaceConfidence	0.99973506
356.5	0.5	maxfaceConfidence	0.99974656
357.0	0.5	maxfaceConfidence	0.99997294
357.5	0.5	maxfaceConfidence	0.9998375
358.0	0.5	maxfaceConfidence	0.9999055
358.5	0.5	maxfaceConfidence	0.99989855
359.0	0.5	maxfaceConfidence	0.9999405000000001
359.5	0.5	maxfaceConfidence	0.9999790000000001
360.0	0.5	maxfaceConfidence	0.99985313
360.5	0.5	maxfaceConfidence	0.99922824
361.0	0.5	maxfaceConfidence	0.9994501
361.5	0.5	maxfaceConfidence	0.9998398999999999
362.0	0.5	maxfaceConfidence	0.7651795
362.5	0.5	maxfaceConfidence	0.7916166
363.0	0.5	maxfaceConfidence	0.70617115
363.5	0.5	maxfaceConfidence	0.87433434
364.0	0.5	maxfaceConfidence	0.55278116
364.5	0.5	maxfaceConfidence	0.60049033
365.0	0.5	maxfaceConfidence	0.64741254
365.5	0.5	maxfaceConfidence	0.64559746
366.0	0.5	maxfaceConfidence	0.6977281
366.5	0.5	maxfaceConfidence	0.55113566
367.0	0.5	maxfaceConfidence	0.5108231
367.5	0.5	maxfaceConfidence	0.66230255
368.0	0.5	maxfaceConfidence	0.58707345
368.5	0.5	maxfaceConfidence	0.65599954
369.0	0.5	maxfaceConfidence	0.6442465999999999
369.5	0.5	maxfaceConfidence	0.7068751
370.0	0.5	maxfaceConfidence	0.6093291999999999
370.5	0.5	maxfaceConfidence	0.57146305
371.0	0.5	maxfaceConfidence	0.6225603
371.5	0.5	maxfaceConfidence	0.7031710999999999
372.0	0.5	maxfaceConfidence	0.5910754
372.5	0.5	maxfaceConfidence	0.5607265
373.0	0.5	maxfaceConfidence	0.0
373.5	0.5	maxfaceConfidence	0.0
374.0	0.5	maxfaceConfidence	0.9999429
374.5	0.5	maxfaceConfidence	0.99994797
375.0	0.5	maxfaceConfidence	0.9999034
375.5	0.5	maxfaceConfidence	0.99976563
376.0	0.5	maxfaceConfidence	0.9996487
376.5	0.5	maxfaceConfidence	0.9998771000000001
377.0	0.5	maxfaceConfidence	0.72506744
377.5	0.5	maxfaceConfidence	0.8393618
378.0	0.5	maxfaceConfidence	0.8569349
378.5	0.5	maxfaceConfidence	0.8081575
379.0	0.5	maxfaceConfidence	0.8246894
379.5	0.5	maxfaceConfidence	0.8041973000000001
380.0	0.5	maxfaceConfidence	0.7918601
380.5	0.5	maxfaceConfidence	0.7174624
381.0	0.5	maxfaceConfidence	0.7485970999999999
381.5	0.5	maxfaceConfidence	0.7678802
382.0	0.5	maxfaceConfidence	0.7215524
382.5	0.5	maxfaceConfidence	0.6990684
383.0	0.5	maxfaceConfidence	0.9999650999999999
383.5	0.5	maxfaceConfidence	0.9999870999999999
384.0	0.5	maxfaceConfidence	0.99997556
384.5	0.5	maxfaceConfidence	0.9999868000000001
385.0	0.5	maxfaceConfidence	0.99998236
385.5	0.5	maxfaceConfidence	0.99997485
386.0	0.5	maxfaceConfidence	0.99991775
386.5	0.5	maxfaceConfidence	0.0
387.0	0.5	maxfaceConfidence	0.0
387.5	0.5	maxfaceConfidence	0.0
388.0	0.5	maxfaceConfidence	0.0
388.5	0.5	maxfaceConfidence	0.0
389.0	0.5	maxfaceConfidence	0.0
389.5	0.5	maxfaceConfidence	0.0
390.0	0.5	maxfaceConfidence	0.0
390.5	0.5	maxfaceConfidence	0.0
391.0	0.5	maxfaceConfidence	0.0
391.5	0.5	maxfaceConfidence	0.0
392.0	0.5	maxfaceConfidence	0.0
392.5	0.5	maxfaceConfidence	0.0
393.0	0.5	maxfaceConfidence	0.5306861999999999
393.5	0.5	maxfaceConfidence	0.0
394.0	0.5	maxfaceConfidence	0.0
394.5	0.5	maxfaceConfidence	0.7363791999999999
395.0	0.5	maxfaceConfidence	0.5598288
395.5	0.5	maxfaceConfidence	0.0
396.0	0.5	maxfaceConfidence	0.0
396.5	0.5	maxfaceConfidence	0.0
397.0	0.5	maxfaceConfidence	0.0
397.5	0.5	maxfaceConfidence	0.0
398.0	0.5	maxfaceConfidence	0.0
398.5	0.5	maxfaceConfidence	0.0
399.0	0.5	maxfaceConfidence	0.0
399.5	0.5	maxfaceConfidence	0.0
400.0	0.5	maxfaceConfidence	0.0
400.5	0.5	maxfaceConfidence	0.0
401.0	0.5	maxfaceConfidence	0.0
401.5	0.5	maxfaceConfidence	0.0
402.0	0.5	maxfaceConfidence	0.0
402.5	0.5	maxfaceConfidence	0.0
403.0	0.5	maxfaceConfidence	0.0
403.5	0.5	maxfaceConfidence	0.0
404.0	0.5	maxfaceConfidence	0.0
404.5	0.5	maxfaceConfidence	0.0
405.0	0.5	maxfaceConfidence	0.7738369
405.5	0.5	maxfaceConfidence	0.5097841
406.0	0.5	maxfaceConfidence	0.50799376
406.5	0.5	maxfaceConfidence	0.508996
407.0	0.5	maxfaceConfidence	0.55499434
407.5	0.5	maxfaceConfidence	0.6338045
408.0	0.5	maxfaceConfidence	0.661924
408.5	0.5	maxfaceConfidence	0.7905928000000001
409.0	0.5	maxfaceConfidence	0.0
409.5	0.5	maxfaceConfidence	0.0
410.0	0.5	maxfaceConfidence	0.7295102
410.5	0.5	maxfaceConfidence	0.60690016
411.0	0.5	maxfaceConfidence	0.68802947
411.5	0.5	maxfaceConfidence	0.8230243
412.0	0.5	maxfaceConfidence	0.53751594
412.5	0.5	maxfaceConfidence	0.51620466
413.0	0.5	maxfaceConfidence	0.0
413.5	0.5	maxfaceConfidence	0.8754926
414.0	0.5	maxfaceConfidence	0.92786384
414.5	0.5	maxfaceConfidence	0.6900541
415.0	0.5	maxfaceConfidence	0.6044885
415.5	0.5	maxfaceConfidence	0.5113098
416.0	0.5	maxfaceConfidence	0.5085432
416.5	0.5	maxfaceConfidence	0.0
417.0	0.5	maxfaceConfidence	0.0
417.5	0.5	maxfaceConfidence	0.0
418.0	0.5	maxfaceConfidence	0.0
418.5	0.5	maxfaceConfidence	0.0
419.0	0.5	maxfaceConfidence	0.0
419.5	0.5	maxfaceConfidence	0.0
420.0	0.5	maxfaceConfidence	0.0
420.5	0.5	maxfaceConfidence	0.0
421.0	0.5	maxfaceConfidence	0.0
421.5	0.5	maxfaceConfidence	0.0
422.0	0.5	maxfaceConfidence	0.0
422.5	0.5	maxfaceConfidence	0.0
423.0	0.5	maxfaceConfidence	0.0
423.5	0.5	maxfaceConfidence	0.0
424.0	0.5	maxfaceConfidence	0.54598296
424.5	0.5	maxfaceConfidence	0.0
425.0	0.5	maxfaceConfidence	0.0
425.5	0.5	maxfaceConfidence	0.6866955
426.0	0.5	maxfaceConfidence	0.6817254
426.5	0.5	maxfaceConfidence	0.9420369000000001
427.0	0.5	maxfaceConfidence	0.94663095
427.5	0.5	maxfaceConfidence	0.72236955
428.0	0.5	maxfaceConfidence	0.85645926
428.5	0.5	maxfaceConfidence	0.97125673
429.0	0.5	maxfaceConfidence	0.5972054
429.5	0.5	maxfaceConfidence	0.6813376999999999
430.0	0.5	maxfaceConfidence	0.8497690999999999
430.5	0.5	maxfaceConfidence	0.8921956
431.0	0.5	maxfaceConfidence	0.82091826
431.5	0.5	maxfaceConfidence	0.66571105
432.0	0.5	maxfaceConfidence	0.76291966
432.5	0.5	maxfaceConfidence	0.7560935000000001
433.0	0.5	maxfaceConfidence	0.70925784
433.5	0.5	maxfaceConfidence	0.6528015
434.0	0.5	maxfaceConfidence	0.6890097
434.5	0.5	maxfaceConfidence	0.56506646
435.0	0.5	maxfaceConfidence	0.51778877
435.5	0.5	maxfaceConfidence	0.98626435
436.0	0.5	maxfaceConfidence	0.99494725
436.5	0.5	maxfaceConfidence	0.98491335
437.0	0.5	maxfaceConfidence	0.827548
437.5	0.5	maxfaceConfidence	0.0
438.0	0.5	maxfaceConfidence	0.6495897
438.5	0.5	maxfaceConfidence	0.96471643
439.0	0.5	maxfaceConfidence	0.9200748
439.5	0.5	maxfaceConfidence	0.9747349000000001
440.0	0.5	maxfaceConfidence	0.99169695
440.5	0.5	maxfaceConfidence	0.940796
441.0	0.5	maxfaceConfidence	0.9756173
441.5	0.5	maxfaceConfidence	0.89240646
442.0	0.5	maxfaceConfidence	0.84309554
442.5	0.5	maxfaceConfidence	0.54692674
443.0	0.5	maxfaceConfidence	0.9772784999999999
443.5	0.5	maxfaceConfidence	0.98816586
444.0	0.5	maxfaceConfidence	0.9953714
444.5	0.5	maxfaceConfidence	0.85051894
445.0	0.5	maxfaceConfidence	0.53022957
445.5	0.5	maxfaceConfidence	0.62123317
446.0	0.5	maxfaceConfidence	0.5077775999999999
446.5	0.5	maxfaceConfidence	0.51697713
447.0	0.5	maxfaceConfidence	0.5098085
447.5	0.5	maxfaceConfidence	0.0
448.0	0.5	maxfaceConfidence	0.0
448.5	0.5	maxfaceConfidence	0.0
449.0	0.5	maxfaceConfidence	0.0
449.5	0.5	maxfaceConfidence	0.92737776
450.0	0.5	maxfaceConfidence	0.9670062
450.5	0.5	maxfaceConfidence	0.9693710999999999
451.0	0.5	maxfaceConfidence	0.9639075
451.5	0.5	maxfaceConfidence	0.9763611999999999
452.0	0.5	maxfaceConfidence	0.9519981
452.5	0.5	maxfaceConfidence	0.9398386000000001
453.0	0.5	maxfaceConfidence	0.95534956
453.5	0.5	maxfaceConfidence	0.9382466
454.0	0.5	maxfaceConfidence	0.97370255
454.5	0.5	maxfaceConfidence	0.9787135
455.0	0.5	maxfaceConfidence	0.99296176
455.5	0.5	maxfaceConfidence	0.97371197
456.0	0.5	maxfaceConfidence	0.94239867
456.5	0.5	maxfaceConfidence	0.9605787
457.0	0.5	maxfaceConfidence	0.98703504
457.5	0.5	maxfaceConfidence	0.97850674
458.0	0.5	maxfaceConfidence	0.9931394
458.5	0.5	maxfaceConfidence	0.9996259
459.0	0.5	maxfaceConfidence	0.9990741
459.5	0.5	maxfaceConfidence	0.9973235999999999
460.0	0.5	maxfaceConfidence	0.9872328000000001
